C_Dia_1,C_Dia_2,C_Dia_3,C_Dia_4,C_Dia_5,C_Dia_6,C_Dia_7,C_Dia_8,C_Dia_9,C_Dia_10,C_Dia_11,C_Dia_12,C_Dia_13,C_Dia_14,C_Dia_15,C_Dia_16,C_Dia_17,C_Dia_18,C_Dia_19,C_Dia_20,C_Dia_21,C_Dia_22,C_Dia_23,C_Dia_24,C_Dia_25,C_Dia_26,C_Dia_27,C_Dia_28,C_Dia_29,C_Dia_30,IAC,FLAG
108.75892277988946,87.85594720117531,92.10628215223868,67.0580826835008,88.42342063910688,88.93930144753062,77.85606183997331,117.5599244397649,105.08137243420549,97.89586621674357,87.43265408248327,98.19035448805248,105.5337580436237,112.81940965826054,97.75050563243708,129.6355765184511,71.2554885100344,100.83609659989551,109.63711669858928,95.2189165063378,102.50289084839014,105.94416309830308,98.61738879920044,100.22959862268264,98.71660248649451,132.2797385050645,92.57015527024194,102.91239393542494,83.97057954030187,97.53099763489361,0.6621219988150393,0
79.25800403553495,108.88790423801774,105.10076941853336,94.64990298730193,82.08715898361567,123.99206410170684,94.62880830731022,97.3057041789155,115.96256053511566,124.97713573815672,102.03237058475143,93.489499685146,82.63430614088097,96.96020105766776,110.14155457445725,97.66367037125185,115.37701906836372,106.53524667886755,98.70422523472752,123.54528521466636,82.94663961401277,83.97507743319143,105.3107276288132,101.40749418078353,111.18192182118251,99.813529717273,114.47354138131352,87.4097206256105,114.31051058084331,127.27159311837985,0.46735616922899315,0
89.85411546911095,97.03992369539012,105.2875745253532,104.66664986714792,85.90805137021026,112.76686147570356,91.32310406685502,115.4537454095435,94.55031987417182,92.70053217716097,109.52868304905935,101.16828590471012,107.18503936137984,114.93932392339609,100.26958869052463,94.10734163849189,94.767220042132,81.2050036424741,111.76255260586714,109.63437990404952,98.38024799882095,97.39279730662419,99.21904688201127,87.25186112323897,130.96741584765513,87.5789921016102,127.84200699107706,63.57822914571401,114.78848849423866,91.4219674186802,0.6710868693073243,0
109.61264291900514,86.77188023158423,81.37359136777563,95.19553293195037,146.69365301565762,81.73894309754573,92.0891640754057,87.47313244041648,123.82670764360168,89.42024914126227,117.68894737868844,112.57021081804466,92.08954993419837,94.21661530056272,119.68311990402297,95.75810184836013,131.9515639948144,111.77883039357322,100.32972328965404,105.67530954029093,117.42862929442067,81.2435718243911,112.45983536943112,103.15095419436142,114.51668292497443,114.34625809889044,88.35913919735776,109.63824767020886,97.4385059626845,92.47949026651695,0.631961121389991,0
86.22022080273703,103.49824196895253,86.13301017805668,92.07554430005531,82.20495359335219,98.20570563446843,88.73905589491602,111.16879597709695,90.90874251670512,87.77971520143495,104.2685018571179,90.74904835065398,89.93183387299166,104.11690266420763,90.03598202562127,121.48117905856844,112.32346186936921,96.88131534900829,87.87919856364944,104.29567724501642,78.952923878665,108.08641156382653,91.98295486237419,104.82582058023698,97.8501839715347,122.6919410322209,100.71172795954308,78.5157161210033,82.74657732636642,99.20527690154947,0.4578690725488897,0
96.9543192093551,104.52687849729199,91.52838993743586,121.99811288917904,99.13913945497687,107.03467117222702,87.73162236792241,85.28817987379661,117.68265166038465,111.19035929474225,113.55281025705253,77.74031410798874,102.51537302289341,115.5757905573945,99.82615323521769,99.86375808856471,85.85554941325354,102.09737906989079,123.53861771927063,108.50470394900651,100.8771560270221,111.48670809220413,104.94438296762111,85.01242235731009,102.97904425270673,100.68199789349791,130.2784856857439,88.72505868542461,96.85509980953407,115.5589658391353,0.5101546049093343,0
91.67200709960203,81.55675608321374,113.03731888745345,110.0729675759358,116.4482067734538,85.4994716394601,88.2646911624701,109.12400749516284,94.50487484293363,89.41693079082309,93.89476162289843,92.62350081015695,89.20791423493094,102.74862865688078,136.53977686343865,82.36398329999558,105.20173831891294,82.69510972860147,89.44394564912555,90.06642882001564,96.88078601688927,94.68516489626352,93.20263159471098,104.71770615704044,99.16143950273138,102.24876554586778,95.06410000083791,115.09352012905735,70.41832382140424,100.56340701129717,0.6801641612750858,0
95.67012041619793,105.8770600810382,102.15082701013377,68.06898858377782,95.13897737186545,86.425782505929,76.82596116769899,96.53410694738652,86.64346370586007,111.21319188679689,70.13289776568,109.42154454750558,100.70404447622842,88.793458694994,104.52897527678056,94.72729934861651,89.62657895959339,89.03747650453494,86.87014648613432,93.44146086762439,132.07082817451007,108.70632910144361,118.46368136323204,113.88500421861792,90.51999093093531,91.44982752138618,106.6579184609562,68.45425724695039,84.15491700131733,111.78323003704602,0.6671541465729746,0
103.65009173984038,99.22909414617271,75.5429013442729,80.8145389567032,106.51753969136959,77.57865780325534,110.53799970900783,100.13286555503343,108.3974267324209,119.50938101583938,133.49673875698267,81.98771500247439,103.47292720326278,108.53154543009173,97.62520581106932,127.88203953370773,100.79409202352201,104.27259543033175,103.14031495281422,103.41920893093913,120.82132354960453,85.1983957273971,118.59306617851362,101.6343057590621,107.16291866666776,115.45176775135695,98.05158083573188,132.26536559278748,122.02740106543192,73.75805247503341,0.5741349600912493,0
122.19916208335039,138.37298928502378,89.6540833890374,96.79814830974342,85.63646567477183,115.32434476109559,86.40027182268561,88.38694272470649,85.434069563384,99.32433822983614,101.27459443953741,102.7070221274681,101.85186334253714,111.39163260733875,98.34398254147618,103.91059242956914,112.90277816172767,83.68099812056388,99.91619299047726,127.68701980557897,111.9765808897383,120.31432299376644,89.50625955254024,64.77998298393484,81.4780787317222,130.11982159705235,90.57549183750243,73.9193241920421,121.4165527736822,91.70844980160055,0.7293676124983367,0
86.58089046670744,113.42557471114173,91.75689588106698,112.16197968387564,93.70847871012174,96.54007500040437,80.42774664350576,71.15842341906496,111.5096104390373,96.92601288637589,107.620184365819,113.04358777980131,103.34074093901447,114.33907090267466,93.87370224803024,100.52111850308536,79.14356491315286,105.31609851211509,100.50906827702444,104.35907045892688,131.92701652752402,112.82502452065333,98.6286945704632,99.03602307355585,96.74341379467343,93.60742138651472,103.38088873016906,94.13890338462339,107.3053966391298,93.03946358879777,0.6062926421059568,0
91.43231515325805,97.55399554084354,105.01264625867346,124.65067233706802,112.12054284103107,107.01925633197777,99.92340051959162,124.79369576845633,89.72519231284379,107.43648359523266,111.86710006533825,98.48956190774234,123.14332158308677,102.86385597632659,86.73836288455118,109.82032739512216,111.26916557713915,82.76043133914757,104.21747714341926,125.7029459401042,103.12685825578549,97.35389419557508,98.57275275101755,103.08481998894577,109.35539815264288,75.95614130213515,101.79302695457355,74.49902579623047,127.83903870300946,71.6146476324059,0.5476870543856871,0
122.44066467233775,96.21469746810568,119.12312561918083,93.77179348142093,87.41660988961395,100.56544859685884,103.05039189998152,99.26755246099445,88.46850384942219,107.48665760198412,89.92124034302515,88.76782493464634,104.65103235812725,79.6737090133749,122.67510121278147,84.62657650928699,78.7714910370029,103.37225105037213,100.81984181369049,87.37173474571985,70.48694371946317,127.81035700657903,115.52407244745899,118.25289563693502,122.12700485549382,106.12774097481652,98.01773664797707,111.80742277027258,105.94068946603325,85.9916479898195,0.5693355582796125,1
107.72571529459071,78.9609209230046,95.30412954215268,113.50597882592595,87.147222023083,84.61197841045785,99.05089060154626,80.94456930512371,83.83418881312598,103.70907178163134,100.15031727610854,107.30263103451236,119.47501734663125,102.12984175863389,87.52043337882203,140.51299704324393,124.94370482481165,86.15321223645205,96.05726400759441,94.3040331244924,68.8045444728099,113.37367685042675,93.01369910383806,94.61081447569427,96.46833313189737,91.00368642761781,90.35788299643139,120.5627613324913,113.62419339674483,121.009848618523,0.718000321146842,1
75.58686343175256,128.26879458901914,106.30141735677762,97.03093406522977,79.18197174316298,116.77948501231317,94.91033219292761,115.23905835345334,95.14136720176117,82.16588322919978,91.5537838442144,104.35056704580853,83.9320771319652,79.29470596880222,100.61990247815504,98.45307906472937,85.12836573405765,99.32221707362257,76.40487186025749,119.0344753814745,134.97229138835255,112.39435186933414,107.11586597734086,120.38706524953028,106.77663078812036,120.51288630873148,79.86863642852474,119.2241666728878,115.7733427571562,113.64134944610295,0.5823305900569683,0
76.65056239714144,106.14727985392769,103.73962893462593,97.89437411641995,108.66045287659992,94.85191109735443,96.25945562241279,88.57359443976031,126.16466672114666,108.13635954298152,108.82235896653798,107.70413941622833,107.6601420678821,107.8239274052876,77.22367020986067,86.35551740882947,86.71521403370102,118.29914798849248,85.00079459809926,101.77041570915728,104.39907063165145,127.22388865129768,120.13689834110065,110.03097596282925,107.02536884445594,79.60481368470866,101.67037743547147,93.48703573084254,89.49179776251248,103.38420201187832,0.5005759879114218,0
103.3320065745057,104.00689976517225,98.79100376054859,100.52070623128843,88.91457012965151,65.43682096084049,86.34513487107574,106.41943939828953,86.996731226748,102.36019851509616,91.37220325534726,78.66912254248103,96.84463594334632,87.9537312892141,101.11942014725271,85.13708868974928,132.47338883652185,98.29604608547878,124.40677078239636,104.23566626799273,102.59218419656926,112.26822950061205,97.36605798005571,91.76019204575121,100.16045810687845,111.931067098614,116.59609474586733,104.49461781165708,114.83967147850338,95.01033330331332,0.672461406626723,0
103.62943407349051,131.12891308937898,88.46286475319053,80.69254647123626,85.22510311274478,100.13175482347222,102.99415627604174,113.09225624767501,98.29656152814323,62.18729490140898,80.26303887672788,97.99558405409843,90.30207280785228,81.22116609289822,81.34956608980164,113.87239318565106,81.38051090888564,99.75003800053085,124.80452824044787,94.97443161972473,91.20658458578501,85.87573351624448,86.13167170796027,111.01793827636732,103.78288226047138,110.8905818966554,119.29451328282933,112.61696412650213,97.84319865366746,105.6293201204179,0.7044338657358542,0
107.45071229516849,120.99033154879004,89.87232587538428,71.38288663183914,87.047595925526,93.64360476965945,83.28877962650368,111.77777623465565,99.50462104420659,111.48103234020024,89.82257904269167,82.32730468998585,117.62221086378537,100.17604554582904,96.6363856667772,97.84865175311606,113.18960939063464,94.90268247537554,104.82752785034155,103.97660641768364,105.22429371500228,137.66698821535013,79.6355133257664,132.98255557391926,89.92939720810173,102.56310293120472,97.87985191787944,88.24359745944746,126.4838904073825,108.92197294391606,0.6525523461761008,0
92.95788421097572,115.74329072979003,109.88868502648607,116.2403658083061,92.67589236322684,88.98650017043443,117.10101769742741,120.19857493915444,95.30745290422716,104.57726253812459,87.28559181254674,99.16155300079606,94.47912576784479,109.7437199746926,87.85649796865641,81.054469696344,95.0791532398486,90.31137740106556,93.54377936969074,111.97692008466824,96.52675759082057,95.31257682788109,105.53898301984285,105.95058537270874,110.14642157981383,90.94159523281442,112.43690157432397,112.93757100052964,118.81984067390032,114.36267232484748,0.382871991838814,0
88.14288316832032,101.69905615806647,110.56759809737085,79.40710822778404,93.19545418612476,95.19422410844808,64.32352510190007,87.9659224909822,88.14974354777188,105.4367482239179,93.68304647798374,95.28334314553555,92.74782797508435,121.57293377813122,127.4346213438153,112.02407739589556,90.72404720559021,89.26993646358,122.68352365998398,125.45281110568422,95.65001673479561,154.17025094223504,122.10818935760119,92.83444426038358,84.30000912052466,116.7414799865883,117.08935776488717,99.0134691466411,102.24599101762074,95.26908379787419,0.8795910227824087,0
103.89583752582223,92.6672586732059,130.84815347244313,72.5247662919096,99.20339797454633,97.31123461964633,100.29399424866442,77.72220755950102,115.15568969924895,102.63405324706555,116.95789929305967,108.9412224119873,111.28069575428245,126.72099574901287,120.15319759933077,86.63521837069854,105.92230030618265,105.4576065143892,74.55312768330293,83.88305850465997,102.11749374081988,122.03820159590484,112.03937140117716,93.41266999079784,97.56671276467671,89.1307391717547,101.54324014205159,117.33991680508473,86.75113690911925,107.48187810106565,0.5713902329295564,0
94.72729773938038,92.06420983980559,96.48069145063879,113.56026332141971,100.21223897448637,85.02681612232892,119.33295137809453,91.24416799656098,74.1661459906372,94.2895806430736,124.43977776162419,89.85918450176793,92.90961583414642,68.69396131435725,71.32536683621436,81.56243449722524,125.32235579354186,75.8242440157172,107.22242980850687,103.66361579290859,92.18966356721283,74.66647497154406,119.69754680637021,122.85918713744925,101.08599399136683,75.81726474011985,86.16663217999172,99.29347438159681,78.84793037473779,113.72930988239922,0.5927025077201593,0
97.22646795335517,102.69372672909397,119.93399979303115,96.65918948835089,92.96303718684386,109.19186112374935,87.6424469553827,112.7607909169097,82.29309272151878,77.66073603339673,68.735025679858,78.1593025998035,92.14235244529907,106.51810145881436,78.31900244828863,84.72943492115778,114.4204053972822,76.85766776444181,84.2325459047471,98.20865258896237,105.43766517016259,111.70333711902154,102.13879438143361,109.02670904948002,88.7951443268923,101.46692174229511,111.8539497757188,99.74154903683625,94.48042540771178,92.22998975886831,0.5336520426462439,0
97.49322879524719,96.11805905999347,68.73830590752118,120.90181791286648,74.6724221789725,76.43271473323176,89.19681968489814,119.95648516568224,107.9551435250587,93.34855872647447,77.34180924445755,95.03141036682408,99.3659800234781,117.64338560137793,110.82881878612558,133.60918180261422,113.73294687587115,111.88592559123602,119.75588016951048,103.3998603947349,77.77231748378057,85.88719705626728,112.22481182194397,101.33506165830224,102.87648449653739,105.67233903410445,86.62960478871905,92.7961256871375,76.44476302682791,117.4163904998761,0.6516490319438623,0
106.93155211394907,102.12575370459857,83.71262306672222,120.33164201658244,98.480789219477,111.75038065786048,101.26790475676486,89.44125511876683,105.67069390641825,71.99949119794087,108.56411490913297,111.63512949423534,115.40605450966208,78.29173331113063,107.6712288253282,55.956985843328276,93.90464722944364,88.57816664854224,97.03705993796248,68.5945382480485,79.76241843784726,101.02250650579879,102.90442376377395,100.90821730546315,100.23134456333476,92.25403773008844,78.48891004997145,123.7122235943985,128.46828756526273,111.17441216424108,0.7408490141866744,0
76.0835851180845,84.2963352597709,89.1739366999412,107.37144179080299,107.30957855567492,82.1835214012371,104.95170685706415,90.5478575478648,103.50797651513871,110.72854875836849,99.05045165827995,97.61275792693408,111.35584002729125,84.22678662489758,99.18618095703778,101.9015590171317,97.27081842486372,109.43095822389455,77.04803606885002,110.91321060685931,91.98606965991718,101.81513864798218,119.18763666022286,105.06640479902966,87.19320429957939,115.58635632965104,95.46567335359744,89.11979306190332,102.32171806014658,118.51175199912808,0.4353351203398618,0
112.1929317825844,104.01088471107855,109.75675138804209,82.69974234106061,85.23017822729106,110.44484293120485,94.79842634849932,89.26730521772157,97.19159017739679,101.94997338702393,116.29720184335572,95.49145914122127,88.32119429782432,83.77523355603908,125.29010424655667,65.50963455644407,75.99716069856761,83.23620936065014,98.15842861469784,108.62039490561399,102.02583557175537,136.8550666487577,92.01466494600737,81.94513561132115,106.62916575712568,100.60481816109382,93.15292726074233,108.67888802373085,94.90591745212238,107.11832143536944,0.7250133566253185,0
127.78417276763406,74.97123889183615,85.39680700443297,90.12627381499227,78.75659416311032,118.81507541136008,93.62752978711542,92.02183374566008,122.52929447782893,96.4066621159435,114.18450141351444,108.60338255316138,82.38786441278327,91.41120927810209,107.52778074039836,75.04465032705426,82.31505740564657,105.91816051475011,73.87762515078856,138.41946665156658,117.78862383144794,86.81474670752876,123.99355183105885,94.7861856558277,92.11509524134219,83.22173560687217,122.4746731562452,120.50351035025939,108.2129534123984,115.54342190279598,0.6399617431646237,0
112.40774873554035,81.64808947703455,131.3430808254216,88.71347143970448,98.6149973690012,127.02145148899731,96.05038289683125,105.39521271529482,116.81782213854856,94.33703277160262,94.45705114097885,107.65378333607528,95.0530261443124,103.4057639783758,99.27786970340365,117.4692522680741,84.3929903816565,92.08058149868035,113.67929622151371,90.91645517044853,96.42633547152319,103.30164735690495,94.65316320166147,91.63161610144516,111.39439804732132,65.53131200821403,78.94662483290105,104.87516991535279,112.71641817015518,122.83004873853332,0.6509481252231107,0
91.50553405595842,88.68586224970963,116.71482542003308,119.77453487279004,126.98087527526968,99.78594470575918,122.47146450231676,109.37355391981065,85.80263806017358,87.78395768510214,59.16318788512092,83.7105524388744,111.78989219054698,92.58253039277534,79.5534537912761,103.99782474967301,117.12181867481907,100.9322635912859,85.84795263387765,89.34576944273383,100.6238360133765,87.37398896508849,124.02851177154807,80.60786065107757,73.5892103012703,123.0299160006492,93.30317909270633,85.46999083439928,102.02461432826296,103.62178637560433,0.6904678153300478,0
70.71868300716247,80.03150569663333,106.93091339877844,122.55129742643499,103.04853931879046,106.23739944183015,90.75784812926585,84.1525439406211,114.16577834253084,62.17592797806935,104.71033903729172,89.05844426728527,109.10192537589452,101.1606142414125,69.77167141851436,78.00942697826692,82.93599692553647,104.5473074256441,95.03421746874463,105.189155019701,98.87757185021204,99.08695645103413,108.98841445996584,106.79412389706728,83.79373396257444,127.26052494672771,104.53169585944637,87.68805021583728,89.10786345479023,111.98361509187694,0.6736601243650182,0
122.84686115904486,123.13164928851813,81.15239658581115,107.67249363042792,112.85053720363834,106.46293628522557,84.60878733706564,84.11182437440647,85.18715556359508,86.10755104775187,89.41366656659203,118.93866110446226,101.5975810212878,104.19732393916416,112.58837717003185,83.94616839978376,103.14889078619497,91.83140602264312,77.90079740659462,85.30652028048173,120.76150046335155,102.6853137134428,45.17370227343841,117.34626657246157,68.80617821061347,92.11041910894023,115.83808212034089,121.53983686253606,88.35225363730213,93.55882999626454,0.7984293305543496,0
106.38186342677447,79.30572752816605,119.08530250160152,124.60921845232431,113.3061966466943,124.34885035792081,119.64166152103972,92.43806989522504,120.53641874144277,92.44416494755819,104.4950796600689,95.73234543491166,98.92440480572547,91.45554885180434,95.2148795429072,93.74812523292488,103.64353811066877,119.37621776098948,99.40725186652658,107.68899266909197,117.8632889929978,100.43656100722617,94.85552745329883,90.43648112015687,96.35481804061256,118.33937914413889,128.35574354301207,107.83303817007113,97.83998633306699,94.27619954038543,0.46738413814243523,0
98.8833112635075,128.7104703080018,109.04781146623515,71.95275490701754,103.47763138202272,101.21623814351236,89.0988714267697,105.30655946337085,106.22176693118861,106.30805058856104,119.70209741987856,79.90723114652444,95.09011637391407,85.18212889551639,66.61096873062883,95.05905316056186,100.28888963546818,67.61096597020348,83.67058418989562,81.33345928376957,93.15648993087258,107.81543033997106,118.25750702344966,116.53790434684022,116.7502424911337,108.97252200929134,118.59541795096364,88.27763699147319,108.86600404502592,72.58503806626169,0.6327014361928974,0
99.2843296578703,102.44805865589592,104.33085494237535,83.14758950140603,106.38712353237031,105.89370265822325,89.92418816112884,128.33918193255994,112.3963348628765,103.65836412430676,104.03639264379325,95.485970605448,111.85926578259966,106.22230499131945,76.85733057894208,103.85296942519183,83.96343563251055,110.3136119288439,94.72013105288158,101.14153624702881,87.57387839141848,118.76723369528354,113.0931842487818,97.06810513920357,122.94646857354792,123.35540728315468,96.71979077169227,102.78181461128904,81.67492774324349,96.49988695454489,0.5039428597985998,0
121.30756371984782,115.00873477064468,118.26938728458337,94.51741094522102,117.72351574628719,79.27612422304628,100.33508858977912,84.9905594127514,97.74297787757527,91.45972864628294,87.7950313729367,91.5422750221021,82.4652863468125,97.73051440345439,106.55151626665746,85.84089035001344,106.53919485849005,124.01678028458903,91.43430133188488,78.80817133313084,96.18676524567901,99.49621892849215,111.91640033876273,104.78691014603558,107.69816575631278,79.2935187663528,110.34870649832328,90.17960389381382,122.6671760791647,86.56443099102155,0.45473980711435547,0
110.71000741138138,114.11156781982324,123.00150551944489,119.95862356058561,105.39213696320688,70.67426844522575,88.7680030596992,110.30286866518384,80.10606757076265,99.00831409071989,143.71163823652543,84.37820572337772,128.83336840404178,136.613859481848,107.04394724941601,96.11373911379053,92.39943735684642,87.20848206145104,90.66902747582567,113.8178355673684,111.50836941179934,124.93618896733386,111.88090153119013,81.54711824955288,86.65635272567464,97.2282875103581,98.37185002716103,92.62414803614126,77.88927412385607,95.64305236508103,0.711147021153452,0
90.32320368092314,97.70819212299669,113.89323103362389,110.39084132675289,84.5840331711743,104.33775509678088,92.5396844287886,68.78889211913533,94.56251495676898,110.87244060228747,96.57443343341595,106.12916121345876,122.24249299578861,92.35590002173741,89.05262910393294,98.93276795549292,108.76733182971192,91.98070892636258,99.44662294832939,114.29228165835183,86.80129892915295,101.2285811890611,98.12147927927045,93.5528211575293,101.14965565182266,124.26939526571358,79.44158148693796,70.88113998234819,81.97939384727815,118.46586855033348,0.5654224716954586,0
81.43276751759726,114.35053475191876,85.28251703290478,113.14683468254404,114.59652341522607,108.99366311868033,115.28384860134848,99.41283959547488,55.852876517924,110.53045485500989,103.49927561631807,94.79875163487635,111.53822915843574,85.66368463266033,94.05874050881097,110.74393744702793,109.02904355654863,78.86523550072397,115.24431914134954,95.3225942068817,95.10276064330665,83.83916554151594,87.87631760517964,98.71090791254755,85.54358438632701,98.851960910974,109.56829086139608,80.49280568449032,95.92702124916407,115.2313062246551,0.604630605545269,0
90.3014067363621,78.72451400600453,94.19304025315728,122.95292798295027,106.31049446527719,102.01249623993765,96.57991409785423,118.43284825300839,106.2564298663487,97.56906846944764,96.36436812842334,64.25856471890403,104.39735837984452,108.48607756680927,100.07628094192351,76.8306824708888,92.85984999968723,94.72189305570227,69.8276301180727,91.07769534318885,96.23078708012883,94.31185705110163,69.65685764156366,126.1249099595843,103.46390146059483,92.7857090546736,62.46086664088867,146.98489226212692,79.62605821809659,104.5141990728874,0.8779000156360222,0
75.08558599726013,120.10675669034717,102.72139930170957,119.54917055974096,97.44612629806142,101.41931567004038,110.31140132689757,116.91682040667469,89.34795089743926,90.98669236219281,93.17169128675943,110.19072059517859,114.6300360233314,95.58858537417049,100.38508472811418,82.70109740987112,88.02290804800552,74.86239753172228,86.69256117455718,101.14288632173083,96.70384377967278,107.92391140996656,102.94680069352202,101.38093443319843,101.45933092808937,105.51483320183162,114.63249338893462,124.89845651391073,77.94949619783611,64.05175776442033,0.6148737575984966,0
100.40328758491796,106.47883817010911,136.1751501336763,88.38077544972127,135.8816445291099,94.09019978135319,99.13074187355923,108.70851530553422,93.32580413657121,88.43779554078866,112.0741386045602,125.68457031156399,106.82763504803236,80.05892345012377,95.24157417667787,97.25615052381113,80.48897394418996,102.87043381167416,79.02464388309666,93.80883858667677,108.44064756358841,111.40478973639136,89.306223846357,104.4911790702623,131.1519487799432,98.45488186347038,84.39948208191691,90.78873527316205,72.77857319308225,124.04446520382498,0.6257044761057085,0
